GWNO,EVENT_ID_CNTY,EVENT_ID_NO_CNTY,EVENT_DATE,YEAR,TIME_PRECISION,EVENT_TYPE,ACTOR1,ALLY_ACTOR_1,INTER1,ACTOR2,ALLY_ACTOR_2,INTER2,INTERACTION,COUNTRY,ADMIN1,ADMIN2,ADMIN3,LOCATION,LATITUDE,LONGITUDE,GEO_PRECISION,SOURCE,NOTES,FATALITIES
432,752MLI,49849,05/10/2013,2013,1,Strategic development,MNLA: National Movement for the Liberation of Azawad,MAA: Arab Movement of the Azawad,2,,,0,20,Mali,Bamako,Bamako,Kalban-Coro,Bamako,12.65000,-8.00000,1,Agence France Presse,Rebels resumed peace talks with the Malian government for the first time since September 26th.,0
432,753MLI,49850,07/10/2013,2013,1,Battle-No change of territory,MUJAO: Movement for Unity and Jihad in West Africa,,2,Military Forces of Mali (2013-),,1,12,Mali,Gao,Ansongo,Ouatagouna,Bentia,15.35330,0.76070,1,Radio France Internationale,"MUJAO fired heavy artillary in Bentia, Gao. 1 soldier injured, 6 civilians injured and one house destroyed.",0
432,754MLI,49851,08/10/2013,2013,1,Battle-No change of territory,MUJAO: Movement for Unity and Jihad in West Africa,,2,Military Forces of Mali (2013-),,1,12,Mali,Gao,Gao,Gao-Central,Gao,16.27167,-0.04472,1,Radio France Internationale,MUJAO fired heavy artillary in Gao.,0
432,755MLI,49852,10/10/2013,2013,1,Riots/Protests,Protesters (Mali),,6,,,0,60,Mali,Gao,Gao,Gao-Central,Gao,16.27167,-0.04472,1,Radio France Internationale,Youth and womens groups in Gao protested against insecurity and unemployment.,0
432,756MLI,49853,14/10/2013,2013,1,Riots/Protests,Protesters (Mali),,6,,,0,60,Mali,Gao,Gao,Gao-Central,Gao,16.27167,-0.04472,1,Xinhua News,Youth and womens groups in Gao protested against insecurity and unemployment.,0
432,757MLI,49854,23/10/2013,2013,1,Battle-No change of territory,AQIM: Al Qaeda in the Islamic Maghreb,,2,MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-),,8,28,Mali,Kidal,Tessalit,Tessalit,Tessalit,20.25812,0.99050,1,Radio France Internationale,"A splinter faction of Islamist group AQIM attacked Chadian MINUSMA soldiers and killed 2, injuring four others. A civilian was also killed.",3
432,758MLI,49855,30/10/2013,2013,1,Remote violence,AQIM: Al Qaeda in the Islamic Maghreb,,2,Military Forces of Mali (2013-),Military Forces of France,1,12,Mali,Gao,Gao,Gao-Central,Gao,16.27167,-0.04472,1,Agence France Presse,AQIM rebels fired shells at Gao airport where Malian and French troops are stationed.,0
432,759MLI,49856,01/11/2013,2013,1,Riots/Protests,Rioters (Mali),,5,Police Forces of Mali (2013-),,1,15,Mali,Gao,Gao,Gao-Central,Gao,16.27167,-0.04472,1,Agence France Presse,Rioters burned tires and set fire to the mayor's residence in Gao to protest against the make-up of a delegation representing them at a nationwide conference. Police used tear gas.,0
432,760MLI,49857,02/11/2013,2013,1,Violence against civilians,AQIM: Al Qaeda in the Islamic Maghreb,,2,Civilians (France),Journalists (France),7,27,Mali,Kidal,Kidal,Kidal,Kidal,18.44000,1.41000,1,Agence France Presse,2 French journalists with Radio France Internationale were kidnapped and killed in Bamako. The attack was claimed by AQIM.,2
432,761MLI,49858,04/11/2013,2013,1,Remote violence,Unidentified Armed Group (Mali),,3,Civilians (Mali),,7,37,Mali,Gao,Gao,Gao-Central,Gao,16.27167,-0.04472,1,Agence France Presse,Four passengers were killed when their truck hit a landmine in Gao. It is not known who laid the landmine.,4
432,762MLI,49859,04/11/2013,2013,1,Strategic development,MNLA: National Movement for the Liberation of Azawad,MAA: Arab Movement of the Azawad,2,,,0,20,Mali,Bamako,Bamako,Kalban-Coro,Bamako,12.65000,-8.00000,1,Agence France Presse,"MNLA, MAA and HCUA agreed on a political merger of the rebel groups to unite for peace talks with the Malian government.",0
432,763MLI,49860,08/11/2013,2013,1,Battle-No change of territory,MNLA: National Movement for the Liberation of Azawad,,2,Military Forces of Mali (2013-),,1,12,Mali,Gao,Menaka,Menaka,Menaka,15.91820,2.40220,3,Agence France Presse,"Presumed MNLA armed Touregs clashed with Malian troops in Egazargane, 140km from Menaka near the Niger border ahead of peace talks. 3 killed, 4 injured.",3
432,764MLI,49861,13/11/2013,2013,1,Battle-No change of territory,Military Forces of France,,8,AQIM: Al Qaeda in the Islamic Maghreb,,2,28,Mali,Kidal,Tessalit,Tessalit,Tessalit,20.25812,0.99050,3,Xinhua News,"French troops 'neutralised' 3 AQIM rebels near Tessalit including Jouleibib, Belmokhtar's second in command.",3
432,765MLI,49862,14/11/2013,2013,1,Riots/Protests,Rioters (Mali),MNLA: National Movement for the Liberation of Azawad,5,,,0,50,Mali,Kidal,Kidal,Kidal,Kidal,18.44000,1.41000,1,Agence France Presse,MNLA supporters rioted in Kidal over a leadership decision to hand back occupied buildings to the government.,0
432,766MLI,49863,20/11/2013,2013,1,Remote violence,Unidentified Armed Group (Mali),,3,Military Forces of France,,8,38,Mali,Kidal,Kidal,Kidal,Kidal,18.44000,1.41000,1,Agence France Presse,3 French Troops were injured when their vehicle hit a landmine in Kidal. It is not known who laid the landmine.,0
432,767MLI,49864,21/11/2013,2013,1,Remote violence,Unidentified Armed Group (Mali),,3,Civilians (Mali),,7,37,Mali,Gao,Gao,Gao-Central,Gao,16.27167,-0.04472,1,Agence France Presse,Assailants fire rockets on Gao city.,0
432,768MLI,49865,22/11/2013,2013,1,Violence against civilians,Unidentified Armed Group (Mali),,3,Civilians (France),Military Forces of France,7,37,Mali,Bamako,Bamako,Kalban-Coro,Bamako,12.65000,-8.00000,1,Agence France Presse,A French soldier was shot outside his home in Bamako.,0
432,769MLI,49868,24/11/2013,2013,1,Riots/Protests,Rioters (Mali),,5,,,0,50,Mali,Gao,Gao,Gao-Central,Gao,16.27167,-0.04472,2,Agence France Presse,"Rioters protested in Talataye, 110miles from Gao and prevented elections taking place by damaging election materials.",0
432,770MLI,49867,24/11/2013,2013,1,Riots/Protests,Protesters (Mali),,6,,,0,60,Mali,Timbuktu,Goundam,Goundam,Goundam,16.41453,-3.67075,2,Agence France Presse,"Protesters prevented poles from going ahead in today's election in Bajakary and Takoubao, Goundam in Timbuktu.",0
432,771MLI,49866,24/11/2013,2013,1,Riots/Protests,Rioters (Mali),,5,,,0,50,Mali,Kidal,Kidal,Kidal,Kidal,18.44000,1.41000,1,Xinhua News,A riot took place in Kidal on the day of elections as pro-MNLA supporters and those of Ahmoudane Ag Icmasse threw stones at each other.,0
432,773MLI,49869,27/11/2013,2013,1,Riots/Protests,Protesters (Mali),,6,,,0,60,Mali,Bamako,Bamako,Kalban-Coro,Bamako,12.65000,-8.00000,1,Xinhua News,An anti-MNLA march took place in Bamako.,0
432,772MLI,49870,27/11/2013,2013,1,Strategic development,Police Forces of Mali (2013-),,1,,,0,10,Mali,Bamako,Bamako,Kalban-Coro,Bamako,12.65000,-8.00000,3,Xinhua News; Associated Press Online,"Gen. Amadou Haya Sanogo, who led the March 2012 military coup, was arrested & charged with complicity in kidnapping of fellow soldiers who opposed his rise to power.",0
432,774MLI,49872,28/11/2013,2013,1,Riots/Protests,Protesters (Mali),,6,,,0,60,Mali,Bamako,Bamako,Kalban-Coro,Bamako,12.65000,-8.00000,1,Agence France Presse,An anti-France protest took place in Bamako.,0
432,775MLI,49871,28/11/2013,2013,1,Riots/Protests,Rioters (Mali),,5,Police Forces of Mali (2013-),,1,15,Mali,Kidal,Kidal,Kidal,Kidal,18.44000,1.41000,1,Agence France Presse,A hundred Tuareg demonstrators occupied an airport runway to prevent Mali's Prime Minister from visiting Kidal. 1 killed and 5 injured. 1 died on Dec 5 in a Bamako hospital.,2
432,776MLI,49873,29/11/2013,2013,1,Strategic development,MNLA: National Movement for the Liberation of Azawad,,2,,,0,20,Mali,Kidal,Kidal,Kidal,Kidal,18.44000,1.41000,1,Agence France Presse,MNLA leader announced a return to war by the Tuareg forces.,0
432,777MLI,49874,30/11/2013,2013,1,Battle-No change of territory,Unidentified Armed Group (Mali),,3,MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-),,8,38,Mali,Gao,Menaka,Menaka,Menaka,15.91820,2.40220,1,Agence France Presse,Botched suicide bombing attack on MINUSMA forces in Menaka. The bomber was killed.,1
432,778MLI,49875,02/12/2013,2013,1,Riots/Protests,Rioters (Mali),"Enough is Enough Movement, Yérèwolo Ton Movement",5,Police Forces of Mali (2013-),,1,15,Mali,Koulikoro,Kati,Kati,Kati,12.74819,-8.07221,1,Xinhua News,"Protesters in Kati demanded the release of Gen. Amadou Haya Sanogo, leader of the March 2012 coup, arrested on charges of kidnapping. 2 police officers were injured & 4 protesters arrested.",0
432,779MLI,49876,02/12/2013,2013,1,Strategic development,Military Forces of Mali (2013-),,1,Civilians (Mali),MUJAO: Movement for Unity and Jihad in West Africa,7,17,Mali,Gao,Menaka,Menaka,Menaka,15.91820,2.40220,1,Radio France Internationale,3 people were arrested by the Malian army in Menaka in connection with the attempted suicide bombing attack on MINUSMA forces on Nov 30. 2 were suspected of working for MUJAO.,0
432,780MLI,49877,03/12/2013,2013,1,Riots/Protests,Rioters (Mali),"Enough is Enough Movement, Yérèwolo Ton Movement",5,,,0,50,Mali,Koulikoro,Kati,Kati,Kati,12.74819,-8.07221,1,Xinhua News,"Protesters demanding the release of Gen. Amadou Haya Sanogo, leader of the March 2012 coup, arrested on charges of kidnapping, burned down Kati-Sananfra market. 2 police officers were injured & 4 protesters arrested.",0
432,781MLI,49878,07/12/2013,2013,1,Strategic development,MNLA: National Movement for the Liberation of Azawad,,2,MAA: Arab Movement of the Azawad,,2,22,Mali,Kidal,Tessalit,Tessalit,In Khalil,21.19006,1.04304,3,Xinhua News,"Algerian-led mediation begen between MNLA & MAA political & military personnel, somewhere between towns of In Khalil (Mali) & Bordj Badji Mokhtar (Algeria).",0
432,782MLI,49879,08/12/2013,2013,1,Battle-No change of territory,Military Forces of France,,8,AQIM: Al Qaeda in the Islamic Maghreb,,2,28,Mali,Timbuktu,Tombouctou,Tombouctou,Timbuktu,16.76670,-3.01670,2,Radio France Internationale,"A new French military offensive was launched in the region north of Timbuktu, against groups linked to AQIM.",0
432,783MLI,49880,10/12/2013,2013,1,Battle-No change of territory,Military Forces of France,,8,Islamist Militia (Mali),,3,38,Mali,Timbuktu,Tombouctou,Tombouctou,Timbuktu,16.77046,-3.00559,2,Agence France Presse; Radio France Internationale,French troops killed 19 Islamist militants during a military operation north of Timbuktu.,19
432,784MLI,49881,14/12/2013,2013,1,Battle-No change of territory,Islamist Militia (Mali),,3,MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-),,8,38,Mali,Kidal,Kidal,Kidal,Kidal,18.44000,1.41000,1,Agence France Presse,"2 Senegalese MINUSMA peacekeepers were killed in a suicide car bomb attack on the Malian Bank of Solidarity in Kidal. The bomber was killed & 5 soldiers injured. A Malian jihadist, Sultan Ould Badi, claimed responsibility.",3
432,785MLI,49882,14/12/2013,2013,1,Violence against civilians,MUJAO: Movement for Unity and Jihad in West Africa,,2,Civilians (Mali),Tuareg Ethnic Group (Mali),7,27,Mali,Gao,Menaka,Menaka,Taringuit,15.65940,1.51770,1,Associated Press,At least 80 MUJAO fighters attacked a Tuareg camp in the town of Teringuite. 2 people were killed.,2
432,786MLI,49883,16/12/2013,2013,1,Remote violence,MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-),Military Forces of France,8,Unidentified Armed Group (Mali),,3,38,Mali,Kidal,Kidal,Kidal,Kidal,18.44000,1.41000,1,Associated Press,Shells were fired at a camp for MINUSMA & French troops in Kidal.,0
432,787MLI,49884,16/12/2013,2013,1,Violence against civilians,MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-),,8,Civilians (Mali),Tuareg Ethnic Militia (Mali),7,78,Mali,Kidal,Kidal,Kidal,Kidal,18.44000,1.41000,1,Associated Press,"UN peacekeepers fired on Tuareg rebels (a rebel truck) & civilians in Kidal, injuring 2.",0
432,788MLI,49885,17/12/2013,2013,3,Strategic development,Police Forces of Mali (2013-),,1,,,0,10,Mali,Bamako,Bamako,Kalban-Coro,Bamako,12.65000,-8.00000,3,Associated Press,"Gen. Amadou Haya Sanogo, who led the March 2012 military coup, was reportedly charged with assassination following the discovery of the bodies of 25 soldiers killed in 2012.",0
432,789MLI,49886,23/12/2013,2013,1,Battle-No change of territory,Military Forces of Mali (2013-),,1,Islamist Militia (Mali),MUJAO: Movement for Unity and Jihad in West Africa,3,13,Mali,Gao,Gao,Gao-Central,Gao,16.27167,-0.04472,1,Agence France Presse,"Gunfire was exchange between Malian soldiers & former “Islamic police” chief of Gao, Aliou Mahamar Touré",0
432,790MLI,49887,23/12/2013,2013,1,Strategic development,Military Forces of Mali (2013-),,1,,,0,10,Mali,Gao,Gao,Gao-Central,Gao,16.27167,-0.04472,1,Agence France Presse,"Former “Islamic police” chief of Gao, Aliou Mahamar Touré, was arrested after gunfire with Malian soldiers",0
432,792MLI,49888,26/12/2013,2013,1,Battle-No change of territory,Military Forces of Mali (2013-),,1,Unidentified Armed Group (Mali),,3,13,Mali,Kidal,Kidal,Kidal,Kidal,18.44000,1.41000,1,Radio France Internationale,"An illegally armed man approached a Malian military camp in Kidal, but fled when discovered",0
432,791MLI,49889,26/12/2013,2013,1,Remote violence,Military Forces of Mali (2013-),,1,Unidentified Armed Group (Mali),,3,13,Mali,Gao,Gao,Gao-Central,Gao,16.27167,-0.04472,1,Agence France Presse; Radio France Internationale,"Heavy shelling in Gao, followed by the arrest of 6 suspects (jihadist group members) by Malian military",0
432,793MLI,49890,27/12/2013,2013,1,Riots/Protests,Protesters (Mali),MP22: March 22 Popular Movement,6,,,0,60,Mali,Bamako,Bamako,Kalban-Coro,Bamako,12.65000,-8.00000,1,Xinhua News,The “Collective for the defense of the sovereignty of the Malian state” of Kidal protested in Bamako against French intervention in Kidal. 3 members of pro-Sanogo MP22 (March 22 Popular Movement) were arrested.,0
432,794MLI,49891,28/12/2013,2013,1,Remote violence,MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-),,8,Unidentified Armed Group (Mali),,3,38,Mali,Kidal,Tessalit,Tessalit,Tessalit,20.25812,0.99050,2,Agence France Presse,Nearly 6 tonnes of explosives & weapons were discovered by UN troops southwest of Tessalit,0
432,795MLI,49892,04/01/2014,2014,2,Strategic development,GMA: Mourabitounes Group of Azawad,,2,,,0,20,Mali,Kidal,Kidal,Kidal,Kidal,18.44000,1.41000,3,Maghrebia (Washington DC); Xinhua News,"The Mourabitounes group (El Moulethemounes & MUJAO) led by Mokhtar Belmokthar & reportedly based in northern Mali, released a statement threatening France in retaliation for French military intervention in Mali.",0
432,796MLI,49893,06/01/2014,2014,1,Riots/Protests,Protesters (Mali),Prisoners (Mali),6,,,0,60,Mali,Bamako,Bamako,Kalban-Coro,Bamako,12.65000,-8.00000,1,Agence France Presse,"32 Malian soldiers, arrested with ex-junta chief Amadou Sanogo, began a hunger strike",0
432,797MLI,49894,09/01/2014,2014,1,Strategic development,Military Forces of Mali (2013-),,1,Prisoners (Mali),Mutiny of Military Forces of Mali (2013-),7,17,Mali,Bamako,Bamako,Kalban-Coro,Bamako,12.65000,-8.00000,1,Agence France Presse,"32 Malian soldiers on hunger strike, who arrested with ex-junta chief Amadou Sanogo, were released",0
432,798MLI,49895,10/01/2014,2014,1,Battle-No change of territory,MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-),,8,Unidentified Armed Group (Mali),,3,38,Mali,Kidal,Tessalit,Adjelhoc,Aguelhok,19.46949,0.85599,1,Associated Press,"3 UN peacekeepers were wounded during a clash with gunmen in Aguel'hoc, following a rocket attack.",0
432,799MLI,49896,13/01/2014,2014,1,Violence against civilians,Unidentified Armed Group (Mali),,3,Civilians (Mali),MNLA: National Movement for the Liberation of Azawad,7,37,Mali,Kidal,Tessalit,Tessalit,Tessalit,20.25812,0.99050,1,Agence France Presse,A Tuareg MNLA rebel chief was kidnapped in Tessalit (Amboubar quarter) by armed men.,0
432,800MLI,49897,16/01/2014,2014,1,Strategic development,Military Forces of China,MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali,8,,,0,80,Mali,Bamako,Bamako,Kalban-Coro,Bamako,12.65000,-8.00000,3,Agence France Presse,Chinese troops arrived in Mali to strengthen MINUSMA forces,0
432,801MLI,49898,20/01/2014,2014,1,Remote violence,MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-),,8,Unidentified Armed Group (Mali),,3,38,Mali,Kidal,Kidal,Kidal,Kidal,18.44000,1.41000,2,Associated Press,5 peacekeepers were injured when their car hit a landmine 30km north of Kidal,0
432,802MLI,49899,22/01/2014,2014,1,Battle-No change of territory,Military Forces of France,,8,MUJAO: Movement for Unity and Jihad in West Africa,Those Who Signed in Blood,3,38,Mali,Kidal,Kidal,Kidal,Kidal,18.44000,1.41000,2,Agence France Presse,"French forces carried out a counter-terrorism operation in the Ifoghas mountains in Kidal region, targeting MUJAO & Signatories of Blood.",0
